"count";"username";"datetime";"text"
"1345";"mohammad.bmp.azar";"08:31:00 21-01-2021";"نشان از ایجاد اعتماد به سبک روز 💐"
"1346";"reza774047";"09:03:27 21-01-2021";"مهم خدمت دهیه، که بانک ملی ضعیف ترین بانکه"
"1347";"arian.a0._.0t";"09:52:32 21-01-2021";"🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥"
"1348";"arian.a0._.0t";"09:52:35 21-01-2021";"🔥🔥🔥🔥🔥🔥🔥🔥🔥"
"1349";"amiralisasa619";"10:01:14 21-01-2021";"حس اعتماد به نفس درتصمیم‌ گیری @mashjfoo"
"1350";"mehdi_asadi.4";"11:00:15 21-01-2021";"خیلی ابتکار و کار قشنگیه من که لذت بردم از طرح و دکراسیون وافعا عالیه انشالله شعبه های دیگه ای هم توی شهر های دیگه ی ایران بزنین"
"1351";"colonel_amin";"11:40:11 21-01-2021";"زیبایی منحصر به فرد"
"1352";"azhoseiniii";"14:36:06 21-01-2021";"سلام خسته نباشید میگم به همه دست  اندرکاران ،من از طریق مجازی"
"1353";"azhoseiniii";"14:42:15 21-01-2021";"عرض سلام و خسته نباشید"
"1354";"azhoseiniii";"14:43:08 21-01-2021";"عرض سلام و خسته نباشید خدمت دست اندرکاران بانک ملی"
"1355";"azhoseiniii";"14:45:31 21-01-2021";"عرض سلام وخسته نباشید خدمت دست اندرکاران بانک ملی. من ویدیو رو دیدم، واقعا عالی و زیبا بود. سعی میکنم حضوری هم دیدن کنم."
"1356";"shby_khbr";"16:11:34 21-01-2021";"عالی عالی"
"1357";"fara_405";"16:25:39 21-01-2021";"سلام ، من نمی‌دونم از آن طرف فرهنگستان ادب فارسی بعنوان نهاد تعیین کننده جایگزین برای کلماتی که ریشه خارجی دارند ( البته منظور از کلمات خارجی فعلا زبان انگلیسی مطرح است وگرنه روی ریشه سایر کلمات حساسیتی وجود ندارد) همیشه انتقاد دارند چرا مردم از کلمات پیشنهادی فرهنگستان استقبال نمی‌کنند ، خب دلیلش واضح که اول سایر موسسات و نهادهای اقتصادی مردم را به استفاده از کلمات خارجی مجبور می‌کنند و سپس همین کلمات می‌شود بخشی از زبان فارسی و استفاده از آن بصورت عام و محاوره‌ای می‌گردد، نمونه واضح آن همین اسم ملی پلاس است و ....."
"1358";"sohrabi1681";"22:56:28 21-01-2021";"واقعا خیلی عالیه این ملی پلاس👏👏"
"1359";"sohrabi1681";"22:57:39 21-01-2021";"@sohrabi1681 منتظر افتتاح یک شعبه در کاشان هستم"
"1360";"mohammad202020202011";"08:18:22 22-01-2021";"👏👏👏👏👏"
"1361";"azade12006";"11:41:46 22-01-2021";"عالی بود"
"1362";"hossein.maleki.ac";"13:39:01 22-01-2021";"#ملی_پلاس ؛ یک اقدام مستدل و خلاقانه است. درود بر شما تلاشگران توانا"
"1363";"gool.sadaf";"01:18:35 23-01-2021";"ملی پلاس زیبا.. و شیک... عالی.. 👌👌👌👌👌"
"1364";"gool.sadaf";"01:19:44 23-01-2021";"ملی پلاس. کافی شاپ اش بسیار زیبا و دلنشین... براوووووووووو👌👌👌"
"1365";"alisah2020";"06:39:58 24-01-2021";"احساس غرور می کنم @ssjjffs"
"1366";"ft200088";"06:43:37 24-01-2021";"احساس غرور میکنم @ssaydalis"
"1367";"ssaydalis";"06:47:17 24-01-2021";"احساس غرور میکنم @ftzhasa"
"1368";"daryaw._.97";"23:58:35 26-01-2021";"چقدر مبتکر🤩"
"1369";"hosen.1386dd";"23:57:02 27-01-2021";"بسیار عالی مبارکه👏👏👏👏👏👏👏🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑❤️❤️❤️❤️❤️❤️👑👑👑👑👑❤️❤️"
"1370";"hosen.1386dd";"23:58:06 27-01-2021";"#ملی_ پلاس"
"1371";"mansour.m.f_46";"00:07:00 28-01-2021";"بانک ملی پلاس نمونه ای ازبانک های پیشرو درعرصه بانکداری نوین است که با این سبک نوین تصمیم داردکه مشتریان علوه بربهره گیری روش های الکترونیکی وجازی فضایی راحت وروان درپیشبرد دادوستدهای بانکی به نمایش بگذارد"
"1372";"leila.golestanie";"18:18:30 31-01-2021";"خیلی عالی،درود وسپاس از مجموعه وکارکنان بانک ملی🌹🌹🌹🌹"
"1373";"m_soreh22";"23:39:18 06-02-2021";"@minaa143aazizi"
"1374";"aida66490";"00:07:41 11-02-2021";"عالی بود 👏قسمت خودپرداز ها و کیوسک ها بی نظیر بود 😍قسمت کتابخونه عالی بود 👏با آرزوی فراوان و روز افزون برای شما و تیم شما 🔥🔥"
"1375";"aida66490";"00:07:43 11-02-2021";"عالی بود 👏قسمت خودپرداز ها و کیوسک ها بی نظیر بود 😍قسمت کتابخونه عالی بود 👏با آرزوی فراوان و روز افزون برای شما و تیم شما 🔥🔥"
"1376";"shakhe_nabat74";"01:09:29 11-02-2021";"بسیار زیبا و عالی شده 👏قسمت کافی شاپ عالی شده 😍پر از انرژی با رنگ های عالی و مبلمان زیبا 😍کیوسک ها های 😍همه منظم ،موفق باشید"
"1377";"shakhe_nabat74";"01:09:31 11-02-2021";"بسیار زیبا و عالی شده 👏قسمت کافی شاپ عالی شده 😍پر از انرژی با رنگ های عالی و مبلمان زیبا 😍کیوسک ها های 😍همه منظم ،موفق باشید"
"1378";"mina_fathalii";"12:49:52 11-02-2021";"عالی👏👏👏"
"1379";"dokhtare_paeez1374";"13:53:44 11-02-2021";"عالی و بسیار با نظم 👏قسمت کافی شاپ و کتابخونه بسیار عالی شده 😍"
"1380";"paradise.65";"14:19:20 11-02-2021";"بسیار زیبا و عالی شده 😍خیلی منظم👏قسمت خودپرداز ها و کافی شاپ عالیع 😍موفق باشید 😍"
"1381";"alisamdamirchii";"23:02:18 11-02-2021";"خیلی خیلی زیبا و منظم 👏قسمت کتابخانه بسیار عالی 👏و قسمت کافی شاپ هم همینطور 👏"
"1382";"alisamdamirchii";"23:02:29 11-02-2021";"لگو هم عالی بود راستی"
